,0
1362,8.100752409625217
1363,8.09991950043622
1364,8.099069547683861
1365,8.09792330693657
1366,8.096716880207511
1367,8.09526642711591
1368,8.093850475880952
1369,8.092447517737423
1370,8.09122299462507
1371,8.089443086850006
1372,8.087874945096674
1373,8.086423944554301
1374,8.083776726494918
1375,8.08315170843368
1376,8.082472850132202
1377,8.081412142497069
1378,8.079867285057496
1379,8.078438300846312
1380,8.076974408061421
1381,8.075747424681001
1382,8.074666392859337
1383,8.073481880728032
1384,8.071940438979896
1385,8.070745134790151
1386,8.06903475840681
1387,8.067568860553168
1388,8.06668608885355
1389,8.065575942640102
1390,8.064447713185666
1391,8.063270673522702
1392,8.060915482185612
1393,8.05975300348202
1394,8.058337734364525
1395,8.057080266610441
1396,8.056429198116605
1397,8.05567461396281
1398,8.05423781036365
1399,8.05330880854114
1400,8.050989526008703
1401,8.050561190628514
1402,8.04964044906396
1403,8.048729312317983
1404,8.046870258028102
1405,8.045914772777527
1406,8.044927800873669
1407,8.043044765215281
1408,8.041812063896142
1409,8.040954922211636
1410,8.03978901585553
1411,8.038273835817678
1412,8.03700272802733
1413,8.035649085536008
1414,8.034179120710402
1415,8.032853130332755
1416,8.031397703490867
1417,8.030214556691606
1418,8.028879347328877
1419,8.027258819261066
1420,8.025848402943806
1421,8.023660604538344
1422,8.023309257691578
1423,8.022251652796616
1424,8.019983047118897
1425,8.019234165765205
1426,8.01840195159528
1427,8.017363665523066
1428,8.016039576118407
1429,8.014746236981429
1430,8.013733001174918
1431,8.012444734380136
1432,8.010752995221736
1433,8.009660615683465
1434,8.008407092912606
1435,8.00646259390221
1436,8.005043201008883
1437,8.002563612675049
1438,8.002708886204218
1439,8.002065748459403
1440,8.00107006243514
1441,7.999860995260858
1442,7.999129500474656
1443,7.997896988117796
1444,7.9970793063967545
1445,7.994464187034505
1446,7.994301988603167
1447,7.99389706150606
1448,7.993210919213172
1449,7.991569210490259
1450,7.9903612255269625
1451,7.987895851858232
1452,7.986276352250217
1453,7.985732782005893
1454,7.984934216612969
1455,7.983654488972484
1456,7.982317284133893
1457,7.981255391789056
1458,7.980149162060005
1459,7.979106036853186
1460,7.977831492945361
1461,7.97656958134584
1462,7.975513724623169
1463,7.974846879182264
1464,7.974058866205094
1465,7.972706951837234
1466,7.971312603594637
1467,7.969849666000443
1468,7.966476842303653
1469,7.965921122279926
1470,7.964082125579382
1471,7.963151834225804
1472,7.962081543937691
1473,7.960558550487428
1474,7.959327351902447
1475,7.958325145057821
1476,7.957202213584455
1477,7.956359067255188
1478,7.954932286832704
1479,7.953571407978852
1480,7.95180828424006
1481,7.950726878829263
1482,7.9496454290566625
1483,7.946153558165578
1484,7.940802183247227
1485,7.935639066731896
1486,7.938682495606814
1487,7.938400436494263
1488,7.9371067689343775
1489,7.9360805317009255
1490,7.935651348985384
1491,7.934822124817959
1492,7.934325924200721
1493,7.933423483276946
1494,7.932474534518031
1495,7.930616948415499
1496,7.929792323934712
1497,7.9292021902831
1498,7.927993921206956
1499,7.925009064628724
1500,7.924842132991244
1501,7.923987642986848
1502,7.922988515327736
1503,7.921537278535712
1504,7.92046575325714
1505,7.919445749651334
1506,7.917472774945245
1507,7.916408103278661
1508,7.915760022509967
1509,7.9146029013084025
1510,7.91359758405484
1511,7.912502681606026
1512,7.911157907892558
1513,7.910083006860434
1514,7.9090298988619425
1515,7.907647108021059
1516,7.906468261324616
1517,7.90579612425784
1518,7.904732030894638
1519,7.903929296766014
1520,7.903088165640847
1521,7.901904941921891
1522,7.899873939148152
1523,7.89932133657008
1524,7.898468507980485
1525,7.897330474862741
1526,7.895949294142243
1527,7.894633405271519
1528,7.893507833536235
1529,7.892268196457753
1530,7.891725248457451
1531,7.890958485183905
1532,7.890116347876086
1533,7.889765819312854
1534,7.888881871295669
1535,7.888069913245472
1536,7.8872498754162494
1537,7.8858885043209455
1538,7.885114668853914
1539,7.883787812568599
1540,7.882192933755907
1541,7.880551944114307
1542,7.879878363731014
1543,7.879096367336136
1544,7.878124915869192
1545,7.877636484134111
1546,7.877064333185217
1547,7.87639776887205
1548,7.874846889091749
1549,7.873769278306946
1550,7.872147100342984
1551,7.871572942364023
1552,7.8714204204958245
1553,7.870840675357168
1554,7.869536289715648
1555,7.868614805259802
1556,7.8672957698793775
1557,7.86579150400987
1558,7.864830790886388
1559,7.863901765354941
1560,7.862834285277254
1561,7.860768685908669
1562,7.8604145443213564
1563,7.859627503055822
1564,7.858481372716803
1565,7.857382430734841
1566,7.856690510058559
1567,7.855542831307229
1568,7.8547167513028056
1569,7.853707809880612
1570,7.853250158282508
1571,7.850746144442985
1572,7.850718062906976
1573,7.850379384074319
1574,7.849313870348688
1575,7.847977650263436
1576,7.847173151409268
1577,7.846102066233959
1578,7.844948117609169
1579,7.84245943847754
1580,7.84194890854049
1581,7.841635678579828
1582,7.840573957887112
1583,7.83951936543372
1584,7.838726942006394
1585,7.8366598263325
1586,7.835975198406022
1587,7.835623801916967
1588,7.8348767028310355
1589,7.833522458366473
1590,7.832457340598437
1591,7.830943100821187
1592,7.830337748474281
1593,7.829268933889751
1594,7.827961755710873
1595,7.826967024452815
1596,7.826251781519635
1597,7.825944638822102
1598,7.824820111987812
1599,7.824238971697635
1600,7.823333992324468
1601,7.82234950752161
1602,7.821026150637062
1603,7.819700695572276
1604,7.818894273240247
1605,7.818426660996373
1606,7.817684256212993
1607,7.8152184622935295
1608,7.815070654866352
1609,7.814224994672228
1610,7.813052819376778
1611,7.812422094261023
1612,7.8118982411247435
1613,7.810666091684548
1614,7.80745914745828
1615,7.808090221219713
1616,7.80831370931157
1617,7.807824967884188
1618,7.806361167072653
1619,7.805128428851061
1620,7.804548053444021
1621,7.803690836371235
1622,7.802460525190695
1623,7.801279978584541
1624,7.8008071017149705
1625,7.799923159193848
1626,7.798579918201017
1627,7.798019422802911
1628,7.797572576871543
1629,7.796629054922728
1630,7.795330012462735
1631,7.7938131058533715
1632,7.793174438134562
1633,7.79258351746452
1634,7.7883839050045856
1635,7.786256905017598
1636,7.786732338295593
1637,7.786096944655337
1638,7.784660801308329
1639,7.783155401894971
1640,7.781638013088821
1641,7.781215542334838
1642,7.7803214610059825
1643,7.778869677258409
1644,7.778068552628392
1645,7.777441743306995
1646,7.777016309934167
1647,7.776222804139626
1648,7.774786744562488
1649,7.772361034731249
1650,7.7718082005486915
1651,7.771556171281048
1652,7.769734129851406
1653,7.76827849091655
1654,7.768104080395543
1655,7.767828095356312
1656,7.767206282242992
1657,7.766590304045422
1658,7.765098074693135
1659,7.764316537913144
1660,7.76383019226459
1661,7.763307136781849
1662,7.76208869012887
1663,7.761209540825932
1664,7.760427051189476
1665,7.759123447366404
1666,7.758365171586819
1667,7.757516584354
1668,7.756319778432982
1669,7.755421082733439
1670,7.7548419856693664
1671,7.75431379659681
1672,7.751563713891334
1673,7.750662703350394
1674,7.750331750133643
1675,7.749424383022948
1676,7.748924857104903
1677,7.748366891040404
1678,7.747195313405048
1679,7.746070541123735
1680,7.745158261732114
1681,7.743916676345666
1682,7.742003026321537
1683,7.740988833383085
1684,7.7403015014161305
1685,7.73954368477157
1686,7.738161329206136
1687,7.737753947866877
1688,7.737129413925539
1689,7.736069729000261
1690,7.735395357547195
1691,7.734737807807756
1692,7.733374598591023
1693,7.732212506153719
1694,7.7317309917033485
1695,7.7305447271594145
1696,7.729929803990071
1697,7.728504067575832
1698,7.728116231081134
1699,7.726637273195383
1700,7.7256386308428535
1701,7.725182796414099
1702,7.724093785173509
1703,7.723373838596932
1704,7.72255504429731
1705,7.718915528005243
1706,7.714392067111499
1707,7.7098723903702755
1708,7.708864287581626
1709,7.7093629222481574
1710,7.7091506916809305
1711,7.708668086295044
1712,7.707040344424305
1713,7.706284444201112
1714,7.705752178149793
1715,7.7044283961280415
1716,7.7033252331902915
1717,7.702971143654599
1718,7.702634554625309
1719,7.701321739253096
1720,7.699867662119554
1721,7.699172331661528
1722,7.698825207128636
1723,7.697669189441115
1724,7.696691061954819
1725,7.696048590081246
1726,7.695607142017235
1727,7.694971874688992
1728,7.694307540110604
1729,7.6936697670613015
1730,7.69255679097183
1731,7.691835379147989
1732,7.690914113224319
1733,7.6900152404077735
1734,7.689546522863544
1735,7.68905917135543
1736,7.688178276564454
1737,7.685762786490106
1738,7.685241840605346
1739,7.6847625279425635
1740,7.683461961855204
1741,7.682343865203413
1742,7.680848986255672
1743,7.680136418483129
1744,7.679689715953895
1745,7.6785878672515775
1746,7.677305070848794
1747,7.675921030364392
1748,7.675045560645614
1749,7.674551869893024
1750,7.673537626547071
1751,7.672027700733277
1752,7.671163507575343
1753,7.670685160389576
1754,7.670006262866908
1755,7.668653866594642
1756,7.66758360275679
1757,7.666798580756457
1758,7.666687090712003
1759,7.666079213571694
1760,7.665434828426328
1761,7.665014138794405
1762,7.663329499613146
1763,7.663049657500127
1764,7.662639153231097
1765,7.661983913446964
1766,7.660832994166002
1767,7.660187330465162
1768,7.659555231082103
1769,7.658397912463188
1770,7.656416326548708
1771,7.6520976427550575
1772,7.647778870806464
1773,7.643464929173428
1774,7.63915585450701
1775,7.634851632671421
1776,7.630552255409388
1777,7.626257716528103
1778,7.621968006561429
1779,7.617683122129787
1780,7.6195614662900875
1781,7.619648573988491
1782,7.619213374833745
1783,7.618712789867139
1784,7.617753855368403
1785,7.615358806984326
1786,7.613438683483695
1787,7.614349279357181
1788,7.6142552289968455
1789,7.614179387369217
1790,7.613823028100919
1791,7.6136309207488875
1792,7.613298903540353
1793,7.612939465636851
1794,7.612331624466949
1795,7.611188204803826
1796,7.610554465208207
1797,7.610145215492887
1798,7.60881848251233
1799,7.607992329689653
1800,7.60754097914898
1801,7.607116529845104
1802,7.606052147415011
1803,7.605403724877283
1804,7.603811205841571
1805,7.6035864110875515
1806,7.602531765063991
1807,7.601419905431569
1808,7.601090673044895
1809,7.600193160695672
1810,7.598890970930533
1811,7.598508211469143
1812,7.5980450705509295
1813,7.5969408546255925
1814,7.59595780145459
1815,7.594881370368506
1816,7.594327643112021
1817,7.593862811734642
1818,7.593058855345318
1819,7.5921487441421664
1820,7.591796173419263
1821,7.591463523555627
1822,7.59076269390613
1823,7.5899816437798355
1824,7.589264540753675
1825,7.588527478755026
1826,7.586762035297643
1827,7.586398470723927
1828,7.58579125978927
1829,7.5854231119062625
1830,7.584600624787515
1831,7.5843294783308
1832,7.583733189030298
1833,7.583039814435211
1834,7.582355577422336
1835,7.581546611186135
1836,7.579157439347591
1837,7.576478717007164
1838,7.577623516391501
1839,7.577612142961057
1840,7.5768549893219665
1841,7.576282704341085
1842,7.575737378106007
1843,7.574987970940048
1844,7.57458743445811
1845,7.57329753581057
1846,7.572464330812905
1847,7.571924682361036
1848,7.571612249279404
1849,7.570788110887039
1850,7.569671910041246
1851,7.568947730640863
1852,7.568616816295204
1853,7.56818818166711
1854,7.567717277506874
1855,7.566834591326468
1856,7.566177612089862
1857,7.565324268348132
1858,7.565005739991977
1859,7.564451909892175
1860,7.564014438015123
1861,7.563667627849645
1862,7.56310822873908
1863,7.562664568919165
1864,7.561444088203205
1865,7.560217326706523
1866,7.559523080763222
1867,7.5592803902289685
1868,7.558761658826677
1869,7.558404137350701
1870,7.557757463625942
1871,7.557219962172848
1872,7.556151714582124
1873,7.555596111367555
1874,7.555335213548797
1875,7.55466536532073
1876,7.5523491215531795
1877,7.551492898654887
1878,7.55130838628153
1879,7.550550899166165
1880,7.549955540776499
1881,7.549562764912785
1882,7.549281150722423
1883,7.549056428329874
1884,7.547627343130238
1885,7.547038388805934
1886,7.546542559846465
1887,7.546283902647972
1888,7.545467119398914
1889,7.544687892790954
1890,7.540950844481998
1891,7.542526852441582
1892,7.542222497710085
1893,7.541491783990457
1894,7.540561909539226
1895,7.539425695642175
1896,7.538641457258966
1897,7.536040217127435
1898,7.536601147874431
1899,7.536142779901494
1900,7.53536387271526
1901,7.534386927233745
1902,7.534280699480236
1903,7.533955206361962
1904,7.5325198173178745
1905,7.5318270786182495
1906,7.531460022263936
1907,7.530531481639873
1908,7.529425145273445
1909,7.529516237732494
1910,7.529213102319669
1911,7.527544438661174
1912,7.526457813091712
1913,7.525832471508077
1914,7.525752246080687
1915,7.525644835553761
1916,7.5250240463105635
1917,7.524470394704072
1918,7.52314291016883
1919,7.522562783094029
1920,7.5218223575960765
1921,7.521221404030017
1922,7.520789825955814
1923,7.519813707427939
1924,7.516409958212646
1925,7.515963264095294
1926,7.516113825393029
1927,7.516028049015397
1928,7.515493836594317
1929,7.51472802770526
1930,7.514232383792841
1931,7.513402199440896
1932,7.513255066878037
1933,7.5128502825356245
1934,7.5127287273306145
1935,7.5126427707352486
1936,7.512285719388798
1937,7.511919749695992
1938,7.511287282262971
1939,7.510520509925828
1940,7.510189735499299
1941,7.509774873873836
1942,7.509095658841937
1943,7.508389445589653
1944,7.507809529856924
1945,7.506795094668327
1946,7.505828334183375
1947,7.5056617902815175
1948,7.505116585014342
1949,7.504434462863752
1950,7.504041574737895
1951,7.503643074460688
1952,7.502997670949783
1953,7.5018782790136225
1954,7.501369110905804
1955,7.500009156552347
1956,7.499560028385393
1957,7.499090655962635
1958,7.498925440882552
1959,7.49853588372071
1960,7.4974659191120265
1961,7.496672746230978
1962,7.49605981298511
1963,7.495679699922231
1964,7.495328487095517
1965,7.494829719814081
1966,7.494461460345396
1967,7.493825972996158
1968,7.491321041814825
1969,7.491159652794951
1970,7.491391690754461
1971,7.490515868967512
1972,7.486840077688041
1973,7.487930067139975
1974,7.48781271888363
1975,7.487121568747477
1976,7.486445814624114
1977,7.485935682009088
1978,7.485230800581079
1979,7.485010386040034
1980,7.482648040708468
1981,7.480322987369481
1982,7.481781581344535
1983,7.482133234943115
1984,7.481959172656235
1985,7.481407697787571
1986,7.480445849928973
1987,7.4798847772895325
1988,7.479654564560148
1989,7.478796402568046
1990,7.478268167326372
1991,7.4773207988224275
1992,7.477429837253464
1993,7.4773060224611125
1994,7.476518435448912
1995,7.475317582848292
1996,7.475188161872983
1997,7.475052101661641
1998,7.474627569452253
1999,7.474083725924559
2000,7.472920484458794
2001,7.472829368346955
2002,7.472276826118633
2003,7.471822431736394
2004,7.471491549402573
2005,7.471279248231211
2006,7.470562764784906
2007,7.4697388224327765
2008,7.468887420991986
2009,7.467899221013214
2010,7.4671634113269
2011,7.46686059094706
2012,7.466756437409882
2013,7.466423880781367
2014,7.465697982664175
2015,7.465068102017716
2016,7.4646016901547565
2017,7.464066704713909
2018,7.463809388486513
2019,7.4632829763757265
2020,7.462830386186237
2021,7.462195507697023
2022,7.461439187753705
2023,7.461070487490631
2024,7.460243317793098
2025,7.460024057598816
2026,7.4596519624200655
2027,7.459355383321968
2028,7.457332931753798
2029,7.457105145971458
2030,7.457483258064586
2031,7.4573981005482635
2032,7.456933425896162
2033,7.456763886653805
2034,7.456105203526294
2035,7.455153202524513
2036,7.454979858691197
2037,7.454594339519505
2038,7.45439123924514
2039,7.452685373859193
2040,7.450413475333043
2041,7.450749172799877
2042,7.450412423353101
2043,7.449862988457799
2044,7.449636634300695
2045,7.449265421687723
2046,7.448145394041137
2047,7.4472770429841795
2048,7.446642771873345
2049,7.445585960224088
2050,7.445075162530013
2051,7.444948285628448
2052,7.443539897938022
2053,7.4436386807706185
2054,7.4434687401571455
2055,7.443230515660291
2056,7.442276428579284
2057,7.441521328841684
2058,7.441116437962581
2059,7.440402010895415
2060,7.4399607733054
2061,7.438431138481491
2062,7.4381312438628155
2063,7.437657239222203
2064,7.437028394761651
2065,7.436399469465292
2066,7.435878252330862
2067,7.435407271735954
2068,7.434112763179858
2069,7.433327028626526
2070,7.433239603939774
2071,7.430180460411368
2072,7.4296266286977195
2073,7.4301597365183145
2074,7.429229952897399
2075,7.429355446275994
2076,7.428733039418161
2077,7.428541338217772
2078,7.4286457930658045
2079,7.428267896984126
2080,7.427745800286043
2081,7.427007755027775
2082,7.426879071808136
2083,7.4268509483519995
2084,7.426471320935835
2085,7.426110189250991
2086,7.425780882593462
2087,7.425668487375112
2088,7.4250531424017465
2089,7.424538830256142
2090,7.424238432485222
2091,7.423287193195382
2092,7.421786000862362
2093,7.420342875354232
2094,7.4198537747947535
2095,7.4196649853661825
2096,7.419241239726914
2097,7.418810258756462
2098,7.418420401903034
2099,7.417245391189191
2100,7.416371183743455
2101,7.415628246878079
2102,7.415466852380669
2103,7.414595455934857
2104,7.413967911790609
2105,7.413596003175984
2106,7.413244801833767
2107,7.412970478316855
2108,7.412025831575606
2109,7.411439743875351
2110,7.411181121171893
2111,7.4098639971427644
2112,7.410011580106013
2113,7.409725669560519
2114,7.409412187357788
2115,7.4089217294149305
2116,7.408476003988448
2117,7.407873223431028
2118,7.4070027215747105
2119,7.4067077985978065
2120,7.405740005936706
2121,7.402346469882007
2122,7.403755689374114
2123,7.403966655353709
2124,7.403841445241043
2125,7.402941017061034
2126,7.402170724229335
2127,7.401924508249667
2128,7.401669702904138
2129,7.4011626853431425
2130,7.400627314855684
2131,7.3996020675001395
2132,7.399549581817124
2133,7.399068288036069
2134,7.398111344617442
2135,7.397816267507187
2136,7.397579480784963
2137,7.396637037651215
2138,7.396243158166384
2139,7.395454837434661
2140,7.3948483206050035
2141,7.394171529899928
2142,7.394029473060419
2143,7.3938524160239805
2144,7.392994166615061
2145,7.391849237361014
2146,7.3916107880198965
2147,7.39126308532902
2148,7.3909806394454245
2149,7.390620675478632
2150,7.389780279451417
2151,7.3892910422892335
2152,7.388885325767084
2153,7.388435352332019
2154,7.3875817541392355
2155,7.3870057505214985
2156,7.386785770821909
2157,7.385523183826104
2158,7.382995792831324
2159,7.383953511682732
2160,7.383718477074204
2161,7.383619590985662
2162,7.383122407629891
2163,7.381445067128247
2164,7.380585321257452
2165,7.380460369992072
2166,7.380292900328435
2167,7.380034713285445
2168,7.3796360274695445
2169,7.378893987699066
2170,7.378312804683336
2171,7.378018959621764
2172,7.377779329325726
2173,7.377386496086579
2174,7.376449381227735
2175,7.375890617739333
2176,7.375528913891469
2177,7.3745869678931735
2178,7.374243656152204
2179,7.373874697019068
2180,7.373181344446332
2181,7.372700586091866
2182,7.371939226839809
2183,7.369490914666947
2184,7.370038288671918
2185,7.369850955027913
2186,7.368241756809363
2187,7.368468813789217
2188,7.368491203793016
2189,7.368326510651958
2190,7.368006771665326
2191,7.367317989339904
2192,7.366789847711553
2193,7.366479342193024
2194,7.366145482687092
2195,7.365696275437829
2196,7.364912903012849
2197,7.364584610925031
2198,7.364271735911654
2199,7.363221013076861
2200,7.362793708454516
2201,7.36257468941147
2202,7.36195401357506
2203,7.361340064401559
2204,7.360682264839255
2205,7.360031155167382
2206,7.3585694538386575
2207,7.358274599164793
2208,7.357747034094917
2209,7.355966544099927
2210,7.353464216171847
2211,7.353595210902619
2212,7.351237764000551
2213,7.34791644126124
2214,7.346828510501846
2215,7.347575836804636
2216,7.347583784443299
2217,7.3473739126885
2218,7.346448133034966
2219,7.346185750171042
2220,7.345685055141119
2221,7.344632937894382
2222,7.343692824598163
2223,7.3430730889244815
2224,7.3428146088905075
2225,7.3425169484567165
2226,7.341694603299116
2227,7.341218408694093
2228,7.3409450556936555
2229,7.340546525937072
2230,7.339791455221439
2231,7.339336956226252
2232,7.338840210528757
2233,7.338372217546419
2234,7.337885178448618
2235,7.337300907845471
2236,7.335529298342313
2237,7.335457485783808
2238,7.335124920958414
2239,7.334883836863169
2240,7.334462556054807
2241,7.333889121474452
2242,7.332873316023257
2243,7.33203036325449
2244,7.331762246925534
2245,7.331288417132302
2246,7.330988971218616
2247,7.330516279968372
2248,7.32981274706785
2249,7.328338237432691
2250,7.328328439262933
2251,7.327889752860925
2252,7.327493337143064
2253,7.326975055456856
2254,7.326530501456232
2255,7.3253842537633185
2256,7.324226052808546
2257,7.324043916923103
2258,7.3232280786662205
2259,7.3228035970643175
2260,7.322477071279873
2261,7.321964539440991
2262,7.321378527916251
2263,7.320847203113921
2264,7.31969239590778
2265,7.319114168651433
2266,7.318568651784475
2267,7.318305168215399
2268,7.317843609819766
2269,7.316880779943626
2270,7.316434472452789
2271,7.3152145505832555
2272,7.3145521479624955
2273,7.313715768543833
2274,7.313065450460911
2275,7.312857290163757
2276,7.312165266278189
2277,7.310929513466069
2278,7.310198317789907
2279,7.310004222418051
2280,7.3093806514160615
2281,7.308966163240702
2282,7.30849610947884
2283,7.307972318111773
2284,7.3077778910310585
2285,7.307269260946895
2286,7.305919139440414
2287,7.305954024497572
2288,7.305251440570817
2289,7.304627874905928
2290,7.303951514073304
2291,7.30375133020955
2292,7.303402075695108
2293,7.302769234272913
2294,7.302351636962905
2295,7.301697712970581
2296,7.30090912433929
2297,7.300472033271863
2298,7.300192053166418
2299,7.299673832338226
2300,7.2988099664328185
2301,7.296006341275881
2302,7.296610498536065
2303,7.296809378192152
2304,7.296672112665891
2305,7.2963493196471125
2306,7.295305372038349
2307,7.295092618906272
2308,7.294630477946587
2309,7.29291426903115
2310,7.2919599390774
2311,7.292137746221783
2312,7.2918642745193125
2313,7.2913579637012775
2314,7.290249752153379
2315,7.289849685644097
2316,7.289302417269824
2317,7.288631172502401
2318,7.2875973191771335
2319,7.286920061079652
2320,7.284753762002562
2321,7.2848767364415705
2322,7.284710811567097
2323,7.284411528456728
2324,7.283807533018472
2325,7.283052656895952
2326,7.281859765404211
2327,7.2811611065266755
2328,7.28084424980705
2329,7.279234540979331
2330,7.27847910351031
2331,7.278200443515247
2332,7.277352527443599
2333,7.276803086209735
2334,7.275876799706096
2335,7.275732346524162
2336,7.275265035136666
2337,7.2746107859598785
2338,7.27402854058521
2339,7.273374511350344
2340,7.2728960741220545
2341,7.272142840775843
2342,7.271507477652844
2343,7.2708313173616235
2344,7.27045636018299
2345,7.269725963092052
2346,7.268477864265902
2347,7.2680776528800575
2348,7.267330023558836
2349,7.265339811652826
2350,7.265416056723763
2351,7.2651469840346605
2352,7.2645048854129985
2353,7.263731780906587
2354,7.263181018422152
2355,7.262464345762746
2356,7.261486058692721
2357,7.259733975259834
2358,7.259369502997901
2359,7.258825685863121
2360,7.258395789285384
2361,7.257258779571735
2362,7.256579188451884
2363,7.256542621357652
2364,7.256546052876069
2365,7.255996987892193
2366,7.255602170112719
2367,7.255119180031941
2368,7.254592839765118
2369,7.254080201149009
2370,7.253447831612718
2371,7.25292846469825
2372,7.252534278965159
2373,7.252045050157181
2374,7.251529491595549
2375,7.250528943659077
2376,7.249904964595384
2377,7.249424735202527
2378,7.248904731017856
2379,7.248267353934173
2380,7.247266115511455
2381,7.246740582426887
2382,7.246251838975032
2383,7.245962729186273
2384,7.2447865190134095
2385,7.2444522899934665
2386,7.243902662616857
2387,7.242074563974979
2388,7.242175018900898
2389,7.242101878364412
2390,7.241380513795648
2391,7.2405722058696265
2392,7.240017229988984
2393,7.239475472261088
2394,7.238403503806821
2395,7.237726632029979
2396,7.237560076427093
2397,7.237190328639381
2398,7.236668736356562
2399,7.236176613130317
2400,7.2355458314441865
2401,7.23506335687863
2402,7.234618355825469
2403,7.2334575351802135
2404,7.232694502266844
2405,7.231900310448111
2406,7.231073669584616
2407,7.23093363819282
2408,7.23007669102358
2409,7.22904237459642
2410,7.228597978815516
2411,7.227698224384761
2412,7.227007715984493
2413,7.226756503447272
2414,7.225990453764321
2415,7.225105801190688
2416,7.224770003840901
2417,7.22403243985717
2418,7.2238339313984135
2419,7.223431746912044
2420,7.222766787387657
2421,7.2220931564682225
2422,7.221414818342497
2423,7.220777719053983
2424,7.220041392203355
2425,7.219730773841577
2426,7.218792904395141
2427,7.218146448236749
2428,7.217284700766083
2429,7.215739585865049
2430,7.21577069391969
2431,7.2155554529533905
2432,7.214979763451827
2433,7.214204124087221
2434,7.213624935864542
2435,7.21285888467701
2436,7.212386802452466
2437,7.211997066248838
2438,7.211397645961245
2439,7.210825391195261
2440,7.210121136148702
2441,7.2095590721861615
2442,7.208628830831775
2443,7.208185206983494
2444,7.207730994187639
2445,7.207205886289929
2446,7.206672794877054
2447,7.205448339368114
2448,7.204730515560331
2449,7.2040687002768795
2450,7.203401247395009
2451,7.203011920132918
2452,7.202733080457063
2453,7.202027412104846
2454,7.201452508387092
2455,7.200485070236368
2456,7.200183958170707
2457,7.199869289323869
2458,7.199360185651713
2459,7.19849862174474
2460,7.198066942106223
2461,7.197306903407547
2462,7.196235418200974
2463,7.195693306905894
2464,7.1954341444277405
2465,7.195027511435143
2466,7.194721712809282
2467,7.19393907957951
2468,7.1933012567802495
2469,7.192489218453415
2470,7.192019425963334
2471,7.191484493551524
2472,7.190787894718971
2473,7.1902261349910646
2474,7.189745439583225
2475,7.188891396941088
2476,7.1879070515271675
2477,7.187509923471695
2478,7.186934931475433
2479,7.185829939910928
2480,7.185239081953362
2481,7.184817001923342
2482,7.184188478542505
2483,7.183457398757879
2484,7.182715864012962
2485,7.182171852131797
2486,7.1814704690341395
2487,7.180773766249757
2488,7.18026217402398
2489,7.1798240452207684
2490,7.178925708942392
2491,7.1785325541861225
2492,7.177167071280289
2493,7.177479486802561
2494,7.177409846612413
2495,7.176991219521928
2496,7.1762020207793
2497,7.175891430805731
2498,7.1754084284693835
2499,7.174986322972851
2500,7.173850693908181
2501,7.1735492712042825
2502,7.173493083679385
2503,7.173184812931078
2504,7.1724583516106835
2505,7.171861616023856
2506,7.17058949601355
2507,7.1696571886401985
2508,7.169392173669912
2509,7.168967840315405
2510,7.168425389310754
2511,7.167762981082972
2512,7.167234301848829
2513,7.166733181267161
2514,7.166251535514106
2515,7.165610325724542
2516,7.1651508794030825
2517,7.164617343000829
2518,7.164321086055635
2519,7.16408492643804
2520,7.163516351368813
2521,7.1629032402532316
2522,7.162224513559946
2523,7.160464229746117
2524,7.160348639037362
2525,7.159378715454691
2526,7.158866624955632
2527,7.158519878380654
2528,7.157745885459225
2529,7.157081651288573
2530,7.156744633492706
2531,7.156189283759147
2532,7.155875451792986
2533,7.155132611592733
2534,7.154434813738666
2535,7.1536476923618375
2536,7.153093108542968
2537,7.1524535453291795
2538,7.1510103713014885
2539,7.148206032223773
2540,7.145479316236387
2541,7.14647347982934
2542,7.1465393709475205
2543,7.146039707058197
2544,7.145351864318157
2545,7.145078000808719
2546,7.144488745207793
2547,7.144257364295556
2548,7.143759356967615
2549,7.143348647342717
2550,7.142462718035587
2551,7.141992785046803
2552,7.141640784874553
2553,7.140953460874582
2554,7.13961478284552
2555,7.139342437462011
2556,7.138970420722569
2557,7.138639867207847
2558,7.137888815528851
2559,7.137315318315147
2560,7.136840408273139
2561,7.135770710120806
2562,7.135250895234647
2563,7.1349910170136575
2564,7.134380920400219
2565,7.133994888522575
2566,7.133319707022302
2567,7.132654595474939
2568,7.132165689675013
2569,7.131621178168385
2570,7.130990759895864
2571,7.130389255441797
2572,7.1298850506700715
2573,7.129352786165647
2574,7.129038827435972
2575,7.128594948674078
2576,7.127952160066473
2577,7.1271345219356865
2578,7.126598755564089
2579,7.126066364993753
2580,7.125476633920128
2581,7.12484253216706
2582,7.124006001498625
2583,7.123378403140652
2584,7.122826228717197
2585,7.12242292926354
2586,7.122028677997464
2587,7.121472789629194
2588,7.121395638205594
2589,7.120931431271765
2590,7.120407113250483
2591,7.11997645833369
2592,7.119187124472859
2593,7.118824736690352
2594,7.118031506653777
2595,7.1173301904480555
2596,7.116386870379363
2597,7.115983830101124
2598,7.115679720962602
2599,7.1151952827690295
2600,7.114893918343306
2601,7.11457876737613
2602,7.114444294020293
2603,7.1136657652845905
2604,7.113165974550626
2605,7.112371762287702
2606,7.112075157283127
2607,7.111979730973531
2608,7.111791570314639
2609,7.111247065546245
2610,7.110808754892377
2611,7.110073683095664
2612,7.109342563663583
2613,7.1089475071031085
2614,7.108433728104517
2615,7.1079667068959616
2616,7.106855863561792
2617,7.106711146830616
2618,7.106246019955934
2619,7.105609086446702
