2     |  [6150/21305]	|| 2.267 | (0.616)	|| 8.1099 | (9.9209)	|| 0.0000   |   (0.0164)	||
2     |  [6160/21305]	|| 0.056 | (0.616)	|| 8.5409 | (9.9206)	|| 0.0000   |   (0.0164)	||
2     |  [6170/21305]	|| 2.507 | (0.616)	|| 5.4528 | (9.9200)	|| 0.0000   |   (0.0164)	||
2     |  [6180/21305]	|| 0.055 | (0.616)	|| 9.4384 | (9.9191)	|| 0.0000   |   (0.0164)	||
2     |  [6190/21305]	|| 1.743 | (0.616)	|| 9.0722 | (9.9186)	|| 0.0000   |   (0.0164)	||
2     |  [6200/21305]	|| 0.057 | (0.616)	|| 9.0549 | (9.9183)	|| 0.0000   |   (0.0164)	||
2     |  [6210/21305]	|| 2.410 | (0.616)	|| 8.4084 | (9.9178)	|| 0.0000   |   (0.0164)	||
2     |  [6220/21305]	|| 0.056 | (0.616)	|| 9.0638 | (9.9172)	|| 0.0000   |   (0.0164)	||
2     |  [6230/21305]	|| 2.006 | (0.616)	|| 8.1890 | (9.9166)	|| 0.0000   |   (0.0164)	||
2     |  [6240/21305]	|| 0.057 | (0.616)	|| 9.1780 | (9.9159)	|| 0.0000   |   (0.0164)	||
2     |  [6250/21305]	|| 2.418 | (0.616)	|| 8.3622 | (9.9152)	|| 0.0000   |   (0.0164)	||
2     |  [6260/21305]	|| 0.056 | (0.616)	|| 9.3610 | (9.9144)	|| 0.0000   |   (0.0164)	||
2     |  [6270/21305]	|| 2.628 | (0.616)	|| 7.2381 | (9.9139)	|| 0.0000   |   (0.0163)	||
2     |  [6280/21305]	|| 0.058 | (0.616)	|| 8.8960 | (9.9131)	|| 0.0000   |   (0.0163)	||
2     |  [6290/21305]	|| 2.373 | (0.616)	|| 4.7175 | (9.9120)	|| 0.0000   |   (0.0163)	||
2     |  [6300/21305]	|| 0.060 | (0.616)	|| 9.1918 | (9.9116)	|| 0.0000   |   (0.0163)	||
2     |  [6310/21305]	|| 1.800 | (0.616)	|| 8.5506 | (9.9109)	|| 0.0000   |   (0.0163)	||
2     |  [6320/21305]	|| 0.056 | (0.616)	|| 8.7749 | (9.9104)	|| 0.0000   |   (0.0163)	||
2     |  [6330/21305]	|| 1.857 | (0.616)	|| 8.4551 | (9.9095)	|| 0.0000   |   (0.0163)	||
2     |  [6340/21305]	|| 0.727 | (0.616)	|| 4.3972 | (9.9085)	|| 0.0000   |   (0.0163)	||
2     |  [6350/21305]	|| 1.636 | (0.616)	|| 8.4202 | (9.9076)	|| 0.0000   |   (0.0163)	||
2     |  [6360/21305]	|| 0.878 | (0.616)	|| 8.9699 | (9.9071)	|| 0.0000   |   (0.0163)	||
2     |  [6370/21305]	|| 1.682 | (0.616)	|| 7.1498 | (9.9067)	|| 0.0000   |   (0.0163)	||
2     |  [6380/21305]	|| 0.557 | (0.616)	|| 8.7395 | (9.9061)	|| 0.0000   |   (0.0163)	||
2     |  [6390/21305]	|| 0.778 | (0.616)	|| 4.4944 | (9.9051)	|| 0.0000   |   (0.0163)	||
2     |  [6400/21305]	|| 1.478 | (0.616)	|| 8.9262 | (9.9043)	|| 0.0000   |   (0.0163)	||
2     |  [6410/21305]	|| 0.560 | (0.616)	|| 9.4076 | (9.9038)	|| 0.0000   |   (0.0163)	||
2     |  [6420/21305]	|| 1.945 | (0.616)	|| 8.4391 | (9.9027)	|| 0.0000   |   (0.0163)	||
2     |  [6430/21305]	|| 0.651 | (0.616)	|| 6.2319 | (9.9019)	|| 0.0000   |   (0.0163)	||
2     |  [6440/21305]	|| 1.183 | (0.616)	|| 9.1878 | (9.9006)	|| 0.0000   |   (0.0162)	||
2     |  [6450/21305]	|| 1.354 | (0.616)	|| 9.3578 | (9.8996)	|| 0.0000   |   (0.0162)	||
2     |  [6460/21305]	|| 0.975 | (0.616)	|| 9.1422 | (9.8993)	|| 0.0000   |   (0.0162)	||
2     |  [6470/21305]	|| 0.838 | (0.616)	|| 9.2946 | (9.8989)	|| 0.0000   |   (0.0162)	||
2     |  [6480/21305]	|| 0.115 | (0.616)	|| 8.3583 | (9.8984)	|| 0.0000   |   (0.0162)	||
2     |  [6490/21305]	|| 1.500 | (0.616)	|| 8.4519 | (9.8979)	|| 0.0000   |   (0.0162)	||
2     |  [6500/21305]	|| 0.057 | (0.616)	|| 7.1514 | (9.8975)	|| 0.0000   |   (0.0162)	||
2     |  [6510/21305]	|| 1.475 | (0.616)	|| 8.9037 | (9.8970)	|| 0.0000   |   (0.0162)	||
2     |  [6520/21305]	|| 0.322 | (0.616)	|| 7.8833 | (9.8965)	|| 0.0000   |   (0.0162)	||
2     |  [6530/21305]	|| 1.315 | (0.616)	|| 6.4955 | (9.8955)	|| 0.0000   |   (0.0162)	||
2     |  [6540/21305]	|| 0.057 | (0.616)	|| 8.8084 | (9.8948)	|| 0.0000   |   (0.0162)	||
2     |  [6550/21305]	|| 1.644 | (0.616)	|| 6.4901 | (9.8940)	|| 0.0000   |   (0.0162)	||
2     |  [6560/21305]	|| 0.057 | (0.616)	|| 8.3752 | (9.8931)	|| 0.0000   |   (0.0162)	||
2     |  [6570/21305]	|| 1.368 | (0.616)	|| 7.4385 | (9.8923)	|| 0.0000   |   (0.0162)	||
2     |  [6580/21305]	|| 0.061 | (0.616)	|| 5.5223 | (9.8917)	|| 0.0000   |   (0.0162)	||
2     |  [6590/21305]	|| 0.620 | (0.616)	|| 8.0094 | (9.8912)	|| 0.0000   |   (0.0162)	||
2     |  [6600/21305]	|| 0.057 | (0.616)	|| 9.0399 | (9.8907)	|| 0.0000   |   (0.0162)	||
2     |  [6610/21305]	|| 1.438 | (0.616)	|| 9.6066 | (9.8900)	|| 0.0000   |   (0.0161)	||
2     |  [6620/21305]	|| 0.064 | (0.616)	|| 8.5211 | (9.8896)	|| 0.0000   |   (0.0161)	||
2     |  [6630/21305]	|| 1.241 | (0.616)	|| 8.3316 | (9.8885)	|| 0.0000   |   (0.0162)	||
2     |  [6640/21305]	|| 0.053 | (0.616)	|| 5.6461 | (9.8876)	|| 0.0000   |   (0.0162)	||
2     |  [6650/21305]	|| 1.938 | (0.616)	|| 7.5416 | (9.8870)	|| 0.0000   |   (0.0162)	||
2     |  [6660/21305]	|| 0.057 | (0.616)	|| 7.9227 | (9.8862)	|| 0.0000   |   (0.0162)	||
2     |  [6670/21305]	|| 2.116 | (0.616)	|| 8.5293 | (9.8854)	|| 0.0000   |   (0.0161)	||
2     |  [6680/21305]	|| 0.063 | (0.616)	|| 8.4687 | (9.8851)	|| 0.0000   |   (0.0161)	||
2     |  [6690/21305]	|| 2.331 | (0.616)	|| 9.2200 | (9.8847)	|| 0.0000   |   (0.0161)	||
2     |  [6700/21305]	|| 0.054 | (0.616)	|| 5.5232 | (9.8835)	|| 0.0000   |   (0.0161)	||
2     |  [6710/21305]	|| 2.135 | (0.616)	|| 6.4003 | (9.8829)	|| 0.0000   |   (0.0161)	||
2     |  [6720/21305]	|| 0.063 | (0.616)	|| 8.8679 | (9.8820)	|| 0.0000   |   (0.0161)	||
2     |  [6730/21305]	|| 2.364 | (0.616)	|| 7.7176 | (9.8812)	|| 0.0000   |   (0.0161)	||
2     |  [6740/21305]	|| 0.056 | (0.616)	|| 8.7642 | (9.8808)	|| 0.0000   |   (0.0161)	||
2     |  [6750/21305]	|| 2.199 | (0.616)	|| 9.0189 | (9.8804)	|| 0.0000   |   (0.0161)	||
2     |  [6760/21305]	|| 0.054 | (0.616)	|| 8.5410 | (9.8799)	|| 0.0000   |   (0.0161)	||
2     |  [6770/21305]	|| 2.083 | (0.616)	|| 6.9285 | (9.8791)	|| 0.0000   |   (0.0161)	||
2     |  [6780/21305]	|| 0.056 | (0.616)	|| 7.0897 | (9.8783)	|| 0.0000   |   (0.0161)	||
2     |  [6790/21305]	|| 2.544 | (0.616)	|| 8.4969 | (9.8776)	|| 0.0000   |   (0.0161)	||
2     |  [6800/21305]	|| 0.056 | (0.616)	|| 7.1227 | (9.8768)	|| 0.0000   |   (0.0161)	||
2     |  [6810/21305]	|| 2.479 | (0.616)	|| 8.1871 | (9.8760)	|| 0.0000   |   (0.0161)	||
2     |  [6820/21305]	|| 0.061 | (0.616)	|| 6.1947 | (9.8753)	|| 0.0000   |   (0.0161)	||
2     |  [6830/21305]	|| 1.995 | (0.616)	|| 9.2048 | (9.8749)	|| 0.0000   |   (0.0161)	||
2     |  [6840/21305]	|| 0.062 | (0.616)	|| 11.6609 | (9.8726)	|| 0.0034   |   (0.0162)	||
2     |  [6850/21305]	|| 2.138 | (0.616)	|| 8.5341 | (9.8727)	|| 0.0000   |   (0.0162)	||
2     |  [6860/21305]	|| 0.064 | (0.616)	|| 7.7025 | (9.8725)	|| 0.0000   |   (0.0162)	||
2     |  [6870/21305]	|| 2.122 | (0.616)	|| 8.7930 | (9.8715)	|| 0.0000   |   (0.0162)	||
2     |  [6880/21305]	|| 0.058 | (0.616)	|| 7.5285 | (9.8707)	|| 0.0000   |   (0.0162)	||
2     |  [6890/21305]	|| 2.493 | (0.616)	|| 9.3549 | (9.8699)	|| 0.0000   |   (0.0162)	||
2     |  [6900/21305]	|| 0.057 | (0.616)	|| 8.7356 | (9.8693)	|| 0.0000   |   (0.0162)	||
2     |  [6910/21305]	|| 2.445 | (0.616)	|| 7.6387 | (9.8688)	|| 0.0000   |   (0.0162)	||
2     |  [6920/21305]	|| 0.054 | (0.616)	|| 8.7650 | (9.8683)	|| 0.0000   |   (0.0162)	||
2     |  [6930/21305]	|| 2.052 | (0.616)	|| 7.3980 | (9.8675)	|| 0.0000   |   (0.0162)	||
2     |  [6940/21305]	|| 0.061 | (0.616)	|| 6.8916 | (9.8663)	|| 0.0000   |   (0.0162)	||
2     |  [6950/21305]	|| 2.525 | (0.616)	|| 7.9093 | (9.8656)	|| 0.0000   |   (0.0162)	||
2     |  [6960/21305]	|| 0.062 | (0.616)	|| 6.3119 | (9.8647)	|| 0.0000   |   (0.0162)	||
2     |  [6970/21305]	|| 2.395 | (0.616)	|| 4.4135 | (9.8639)	|| 0.0000   |   (0.0162)	||
2     |  [6980/21305]	|| 0.051 | (0.616)	|| 8.6932 | (9.8634)	|| 0.0000   |   (0.0162)	||
2     |  [6990/21305]	|| 2.492 | (0.616)	|| 8.7866 | (9.8630)	|| 0.0000   |   (0.0162)	||
2     |  [7000/21305]	|| 0.057 | (0.616)	|| 7.0500 | (9.8625)	|| 0.0000   |   (0.0162)	||
2     |  [7010/21305]	|| 2.243 | (0.616)	|| 8.1504 | (9.8616)	|| 0.0000   |   (0.0161)	||
2     |  [7020/21305]	|| 0.057 | (0.616)	|| 9.1163 | (9.8612)	|| 0.0000   |   (0.0161)	||
2     |  [7030/21305]	|| 2.347 | (0.616)	|| 7.8633 | (9.8606)	|| 0.0000   |   (0.0161)	||
2     |  [7040/21305]	|| 0.063 | (0.616)	|| 8.9201 | (9.8601)	|| 0.0000   |   (0.0161)	||
2     |  [7050/21305]	|| 2.128 | (0.616)	|| 7.5798 | (9.8588)	|| 0.0000   |   (0.0161)	||
2     |  [7060/21305]	|| 0.057 | (0.616)	|| 6.9339 | (9.8582)	|| 0.0000   |   (0.0161)	||
2     |  [7070/21305]	|| 2.185 | (0.616)	|| 8.5927 | (9.8577)	|| 0.0000   |   (0.0161)	||
2     |  [7080/21305]	|| 0.059 | (0.616)	|| 8.7329 | (9.8571)	|| 0.0000   |   (0.0161)	||
2     |  [7090/21305]	|| 2.225 | (0.616)	|| 8.0008 | (9.8565)	|| 0.0000   |   (0.0161)	||
2     |  [7100/21305]	|| 0.057 | (0.616)	|| 7.7639 | (9.8560)	|| 0.0000   |   (0.0161)	||
2     |  [7110/21305]	|| 2.127 | (0.616)	|| 8.7725 | (9.8549)	|| 0.0000   |   (0.0161)	||
2     |  [7120/21305]	|| 0.057 | (0.616)	|| 5.6470 | (9.8533)	|| 0.1360   |   (0.0161)	||
2     |  [7130/21305]	|| 2.453 | (0.616)	|| 8.2743 | (9.8527)	|| 0.0000   |   (0.0161)	||
2     |  [7140/21305]	|| 0.057 | (0.616)	|| 9.5048 | (9.8521)	|| 0.0000   |   (0.0161)	||
2     |  [7150/21305]	|| 2.284 | (0.616)	|| 6.2995 | (9.8516)	|| 0.0000   |   (0.0161)	||
2     |  [7160/21305]	|| 0.062 | (0.616)	|| 9.4252 | (9.8507)	|| 0.0000   |   (0.0161)	||
2     |  [7170/21305]	|| 2.093 | (0.616)	|| 7.5191 | (9.8500)	|| 0.0000   |   (0.0161)	||
2     |  [7180/21305]	|| 0.059 | (0.616)	|| 8.3061 | (9.8495)	|| 0.0000   |   (0.0161)	||
2     |  [7190/21305]	|| 2.389 | (0.616)	|| 4.5478 | (9.8487)	|| 0.0000   |   (0.0161)	||
2     |  [7200/21305]	|| 0.056 | (0.616)	|| 7.5808 | (9.8478)	|| 0.0000   |   (0.0161)	||
2     |  [7210/21305]	|| 2.211 | (0.616)	|| 8.0112 | (9.8471)	|| 0.0000   |   (0.0161)	||
2     |  [7220/21305]	|| 0.063 | (0.616)	|| 7.7969 | (9.8464)	|| 0.0000   |   (0.0161)	||
2     |  [7230/21305]	|| 1.277 | (0.616)	|| 5.6831 | (9.8457)	|| 0.0000   |   (0.0161)	||
2     |  [7240/21305]	|| 0.056 | (0.616)	|| 9.0520 | (9.8450)	|| 0.0000   |   (0.0161)	||
2     |  [7250/21305]	|| 1.563 | (0.616)	|| 7.0265 | (9.8446)	|| 0.0000   |   (0.0161)	||
2     |  [7260/21305]	|| 0.205 | (0.616)	|| 7.1161 | (9.8437)	|| 0.0000   |   (0.0161)	||
2     |  [7270/21305]	|| 1.268 | (0.616)	|| 8.6650 | (9.8434)	|| 0.0000   |   (0.0161)	||
2     |  [7280/21305]	|| 0.057 | (0.616)	|| 7.5560 | (9.8429)	|| 0.0000   |   (0.0161)	||
2     |  [7290/21305]	|| 1.113 | (0.616)	|| 5.7140 | (9.8423)	|| 0.0000   |   (0.0161)	||
2     |  [7300/21305]	|| 0.059 | (0.616)	|| 9.0319 | (9.8416)	|| 0.0000   |   (0.0161)	||
2     |  [7310/21305]	|| 0.760 | (0.616)	|| 8.8190 | (9.8410)	|| 0.0000   |   (0.0161)	||
2     |  [7320/21305]	|| 0.057 | (0.616)	|| 8.9269 | (9.8405)	|| 0.0000   |   (0.0161)	||
2     |  [7330/21305]	|| 0.051 | (0.616)	|| 7.6232 | (9.8401)	|| 0.0000   |   (0.0161)	||
2     |  [7340/21305]	|| 0.057 | (0.616)	|| 9.5097 | (9.8393)	|| 0.0000   |   (0.0161)	||
2     |  [7350/21305]	|| 0.056 | (0.616)	|| 8.9461 | (9.8387)	|| 0.0000   |   (0.0161)	||
2     |  [7360/21305]	|| 0.056 | (0.616)	|| 9.1240 | (9.8379)	|| 0.0000   |   (0.0161)	||
2     |  [7370/21305]	|| 0.301 | (0.616)	|| 3.1908 | (9.8369)	|| 0.0000   |   (0.0160)	||
2     |  [7380/21305]	|| 0.057 | (0.616)	|| 8.0269 | (9.8363)	|| 0.0000   |   (0.0160)	||
2     |  [7390/21305]	|| 1.306 | (0.616)	|| 9.6526 | (9.8355)	|| 0.0000   |   (0.0160)	||
2     |  [7400/21305]	|| 0.056 | (0.616)	|| 5.7414 | (9.8349)	|| 0.0000   |   (0.0160)	||
2     |  [7410/21305]	|| 1.236 | (0.616)	|| 10.0142 | (9.8338)	|| 0.0000   |   (0.0161)	||
2     |  [7420/21305]	|| 0.056 | (0.616)	|| 8.6372 | (9.8335)	|| 0.0000   |   (0.0161)	||
2     |  [7430/21305]	|| 0.921 | (0.616)	|| 8.6997 | (9.8331)	|| 0.0000   |   (0.0161)	||
2     |  [7440/21305]	|| 0.057 | (0.616)	|| 8.2170 | (9.8326)	|| 0.0000   |   (0.0161)	||
2     |  [7450/21305]	|| 0.649 | (0.616)	|| 8.9433 | (9.8322)	|| 0.0000   |   (0.0161)	||
2     |  [7460/21305]	|| 0.058 | (0.616)	|| 3.8970 | (9.8305)	|| 0.3681   |   (0.0162)	||
2     |  [7470/21305]	|| 0.648 | (0.616)	|| 3.9940 | (9.8299)	|| 0.0000   |   (0.0162)	||
2     |  [7480/21305]	|| 0.057 | (0.616)	|| 8.3446 | (9.8293)	|| 0.0000   |   (0.0162)	||
2     |  [7490/21305]	|| 0.746 | (0.616)	|| 8.1107 | (9.8289)	|| 0.0000   |   (0.0162)	||
2     |  [7500/21305]	|| 0.057 | (0.616)	|| 9.2594 | (9.8285)	|| 0.0000   |   (0.0162)	||
2     |  [7510/21305]	|| 0.640 | (0.616)	|| 7.6915 | (9.8277)	|| 0.0000   |   (0.0162)	||
2     |  [7520/21305]	|| 0.056 | (0.616)	|| 9.0794 | (9.8272)	|| 0.0000   |   (0.0162)	||
2     |  [7530/21305]	|| 0.338 | (0.616)	|| 6.0436 | (9.8266)	|| 0.0000   |   (0.0162)	||
2     |  [7540/21305]	|| 0.056 | (0.616)	|| 8.8947 | (9.8259)	|| 0.0000   |   (0.0162)	||
2     |  [7550/21305]	|| 0.823 | (0.616)	|| 9.0566 | (9.8255)	|| 0.0000   |   (0.0162)	||
2     |  [7560/21305]	|| 0.061 | (0.616)	|| 8.3541 | (9.8250)	|| 0.0000   |   (0.0162)	||
2     |  [7570/21305]	|| 0.910 | (0.616)	|| 8.8744 | (9.8242)	|| 0.0000   |   (0.0162)	||
2     |  [7580/21305]	|| 0.057 | (0.616)	|| 8.0856 | (9.8238)	|| 0.0000   |   (0.0161)	||
2     |  [7590/21305]	|| 0.446 | (0.616)	|| 9.5009 | (9.8230)	|| 0.0000   |   (0.0161)	||
2     |  [7600/21305]	|| 0.056 | (0.616)	|| 7.8282 | (9.8225)	|| 0.0000   |   (0.0161)	||
2     |  [7610/21305]	|| 0.218 | (0.616)	|| 8.5873 | (9.8220)	|| 0.0000   |   (0.0161)	||
2     |  [7620/21305]	|| 0.388 | (0.616)	|| 6.1234 | (9.8211)	|| 0.0000   |   (0.0161)	||
2     |  [7630/21305]	|| 0.337 | (0.616)	|| 9.5210 | (9.8205)	|| 0.0000   |   (0.0161)	||
2     |  [7640/21305]	|| 0.312 | (0.616)	|| 8.4433 | (9.8199)	|| 0.0000   |   (0.0161)	||
2     |  [7650/21305]	|| 0.058 | (0.616)	|| 5.4268 | (9.8192)	|| 0.0000   |   (0.0161)	||
2     |  [7660/21305]	|| 0.056 | (0.616)	|| 9.2685 | (9.8184)	|| 0.0000   |   (0.0161)	||
2     |  [7670/21305]	|| 0.057 | (0.616)	|| 9.0742 | (9.8180)	|| 0.0000   |   (0.0161)	||
2     |  [7680/21305]	|| 0.182 | (0.616)	|| 7.2833 | (9.8174)	|| 0.0000   |   (0.0161)	||
2     |  [7690/21305]	|| 0.056 | (0.616)	|| 6.9667 | (9.8168)	|| 0.0000   |   (0.0161)	||
2     |  [7700/21305]	|| 0.694 | (0.616)	|| 9.2131 | (9.8161)	|| 0.0000   |   (0.0161)	||
2     |  [7710/21305]	|| 0.052 | (0.616)	|| 8.0404 | (9.8147)	|| 0.0000   |   (0.0161)	||
2     |  [7720/21305]	|| 0.592 | (0.616)	|| 7.5135 | (9.8144)	|| 0.0000   |   (0.0161)	||
2     |  [7730/21305]	|| 0.063 | (0.616)	|| 5.0497 | (9.8124)	|| 0.0000   |   (0.0162)	||
2     |  [7740/21305]	|| 0.061 | (0.616)	|| 8.3279 | (9.8119)	|| 0.0000   |   (0.0162)	||
2     |  [7750/21305]	|| 0.058 | (0.616)	|| 9.5065 | (9.8117)	|| 0.0000   |   (0.0162)	||
2     |  [7760/21305]	|| 0.063 | (0.616)	|| 9.0548 | (9.8115)	|| 0.0000   |   (0.0162)	||
2     |  [7770/21305]	|| 0.056 | (0.616)	|| 5.1947 | (9.8109)	|| 0.0000   |   (0.0162)	||
2     |  [7780/21305]	|| 0.056 | (0.616)	|| 9.0846 | (9.8103)	|| 0.0000   |   (0.0162)	||
2     |  [7790/21305]	|| 0.052 | (0.616)	|| 8.8835 | (9.8100)	|| 0.0000   |   (0.0162)	||
2     |  [7800/21305]	|| 0.056 | (0.616)	|| 9.0294 | (9.8093)	|| 0.0000   |   (0.0162)	||
2     |  [7810/21305]	|| 0.058 | (0.616)	|| 7.9820 | (9.8084)	|| 0.0000   |   (0.0162)	||
2     |  [7820/21305]	|| 0.117 | (0.616)	|| 8.2526 | (9.8081)	|| 0.0000   |   (0.0162)	||
2     |  [7830/21305]	|| 0.052 | (0.616)	|| 7.4991 | (9.8076)	|| 0.0000   |   (0.0162)	||
2     |  [7840/21305]	|| 0.330 | (0.616)	|| 8.8972 | (9.8072)	|| 0.0000   |   (0.0162)	||
2     |  [7850/21305]	|| 0.057 | (0.616)	|| 6.4009 | (9.8066)	|| 0.0000   |   (0.0162)	||
2     |  [7860/21305]	|| 0.063 | (0.616)	|| 7.1857 | (9.8059)	|| 0.0000   |   (0.0161)	||
2     |  [7870/21305]	|| 0.056 | (0.616)	|| 7.7587 | (9.8053)	|| 0.0000   |   (0.0161)	||
2     |  [7880/21305]	|| 0.064 | (0.616)	|| 5.0400 | (9.8046)	|| 0.0000   |   (0.0161)	||
2     |  [7890/21305]	|| 0.056 | (0.616)	|| 7.2729 | (9.8040)	|| 0.0000   |   (0.0161)	||
2     |  [7900/21305]	|| 0.057 | (0.616)	|| 8.0802 | (9.8026)	|| 0.0000   |   (0.0162)	||
2     |  [7910/21305]	|| 0.054 | (0.616)	|| 9.2841 | (9.8024)	|| 0.0000   |   (0.0162)	||
2     |  [7920/21305]	|| 0.056 | (0.616)	|| 7.3815 | (9.8021)	|| 0.0000   |   (0.0162)	||
2     |  [7930/21305]	|| 0.062 | (0.616)	|| 8.4154 | (9.8016)	|| 0.0000   |   (0.0162)	||
2     |  [7940/21305]	|| 0.056 | (0.616)	|| 8.7412 | (9.8013)	|| 0.0000   |   (0.0161)	||
2     |  [7950/21305]	|| 0.051 | (0.616)	|| 8.4702 | (9.8007)	|| 0.0000   |   (0.0161)	||
2     |  [7960/21305]	|| 0.056 | (0.616)	|| 7.4465 | (9.8000)	|| 0.0000   |   (0.0161)	||
2     |  [7970/21305]	|| 0.058 | (0.616)	|| 8.1369 | (9.7995)	|| 0.0000   |   (0.0161)	||
2     |  [7980/21305]	|| 0.057 | (0.616)	|| 9.4130 | (9.7986)	|| 0.0000   |   (0.0161)	||
2     |  [7990/21305]	|| 0.056 | (0.616)	|| 9.1227 | (9.7984)	|| 0.0000   |   (0.0161)	||
2     |  [8000/21305]	|| 0.057 | (0.616)	|| 8.9585 | (9.7977)	|| 0.0000   |   (0.0161)	||
2     |  [8010/21305]	|| 0.052 | (0.616)	|| 7.7296 | (9.7970)	|| 0.0000   |   (0.0161)	||
2     |  [8020/21305]	|| 0.056 | (0.616)	|| 2.1668 | (9.7958)	|| 0.0000   |   (0.0161)	||
2     |  [8030/21305]	|| 0.055 | (0.616)	|| 8.1648 | (9.7944)	|| 0.0000   |   (0.0163)	||
2     |  [8040/21305]	|| 0.057 | (0.616)	|| 9.4464 | (9.7941)	|| 0.0000   |   (0.0163)	||
2     |  [8050/21305]	|| 0.057 | (0.616)	|| 9.7581 | (9.7940)	|| 0.0000   |   (0.0163)	||
2     |  [8060/21305]	|| 0.841 | (0.616)	|| 8.8909 | (9.7937)	|| 0.0000   |   (0.0162)	||
2     |  [8070/21305]	|| 0.054 | (0.616)	|| 7.1407 | (9.7933)	|| 0.0000   |   (0.0162)	||
2     |  [8080/21305]	|| 0.965 | (0.616)	|| 8.6539 | (9.7928)	|| 0.0000   |   (0.0162)	||
2     |  [8090/21305]	|| 0.055 | (0.616)	|| 8.8296 | (9.7922)	|| 0.0000   |   (0.0162)	||
2     |  [8100/21305]	|| 0.877 | (0.616)	|| 8.0782 | (9.7917)	|| 0.0000   |   (0.0162)	||
2     |  [8110/21305]	|| 0.057 | (0.616)	|| 9.3126 | (9.7912)	|| 0.0000   |   (0.0162)	||
2     |  [8120/21305]	|| 0.353 | (0.616)	|| 8.2095 | (9.7906)	|| 0.0000   |   (0.0162)	||
2     |  [8130/21305]	|| 0.063 | (0.616)	|| 7.8462 | (9.7897)	|| 0.0000   |   (0.0162)	||
2     |  [8140/21305]	|| 0.840 | (0.616)	|| 8.0291 | (9.7892)	|| 0.0000   |   (0.0162)	||
2     |  [8150/21305]	|| 0.550 | (0.616)	|| 7.7886 | (9.7886)	|| 0.0000   |   (0.0162)	||
2     |  [8160/21305]	|| 0.563 | (0.616)	|| 8.4811 | (9.7881)	|| 0.0000   |   (0.0162)	||
2     |  [8170/21305]	|| 0.057 | (0.616)	|| 8.3898 | (9.7875)	|| 0.0000   |   (0.0162)	||
2     |  [8180/21305]	|| 0.155 | (0.616)	|| 8.0081 | (9.7867)	|| 0.0000   |   (0.0162)	||
2     |  [8190/21305]	|| 0.057 | (0.616)	|| 8.1056 | (9.7863)	|| 0.0000   |   (0.0162)	||
2     |  [8200/21305]	|| 0.547 | (0.616)	|| 8.5004 | (9.7859)	|| 0.0000   |   (0.0162)	||
2     |  [8210/21305]	|| 0.058 | (0.616)	|| 7.9083 | (9.7853)	|| 0.0000   |   (0.0162)	||
2     |  [8220/21305]	|| 0.059 | (0.616)	|| 8.2073 | (9.7849)	|| 0.0000   |   (0.0162)	||
2     |  [8230/21305]	|| 0.057 | (0.616)	|| 9.3310 | (9.7840)	|| 0.0000   |   (0.0162)	||
2     |  [8240/21305]	|| 0.452 | (0.616)	|| 8.7442 | (9.7836)	|| 0.0000   |   (0.0162)	||
2     |  [8250/21305]	|| 0.061 | (0.616)	|| 8.1286 | (9.7832)	|| 0.0000   |   (0.0161)	||
2     |  [8260/21305]	|| 0.760 | (0.616)	|| 9.0542 | (9.7823)	|| 0.0000   |   (0.0162)	||
2     |  [8270/21305]	|| 0.057 | (0.616)	|| 9.1609 | (9.7817)	|| 0.0000   |   (0.0162)	||
2     |  [8280/21305]	|| 1.636 | (0.616)	|| 8.6210 | (9.7814)	|| 0.0000   |   (0.0162)	||
2     |  [8290/21305]	|| 0.056 | (0.616)	|| 7.9794 | (9.7808)	|| 0.0000   |   (0.0162)	||
2     |  [8300/21305]	|| 1.152 | (0.616)	|| 7.2886 | (9.7802)	|| 0.0000   |   (0.0162)	||
2     |  [8310/21305]	|| 0.056 | (0.616)	|| 9.2186 | (9.7797)	|| 0.0000   |   (0.0162)	||
2     |  [8320/21305]	|| 0.660 | (0.616)	|| 8.5796 | (9.7792)	|| 0.0000   |   (0.0162)	||
2     |  [8330/21305]	|| 0.056 | (0.616)	|| 9.0551 | (9.7788)	|| 0.0000   |   (0.0162)	||
2     |  [8340/21305]	|| 1.087 | (0.616)	|| 7.9277 | (9.7781)	|| 0.0000   |   (0.0161)	||
2     |  [8350/21305]	|| 0.064 | (0.616)	|| 6.0075 | (9.7773)	|| 0.0000   |   (0.0161)	||
2     |  [8360/21305]	|| 0.062 | (0.616)	|| 6.0274 | (9.7766)	|| 0.0000   |   (0.0161)	||
2     |  [8370/21305]	|| 0.063 | (0.616)	|| 9.3758 | (9.7758)	|| 0.0000   |   (0.0161)	||
2     |  [8380/21305]	|| 0.062 | (0.616)	|| 6.2962 | (9.7753)	|| 0.0000   |   (0.0161)	||
2     |  [8390/21305]	|| 0.054 | (0.616)	|| 5.1117 | (9.7738)	|| 0.0000   |   (0.0161)	||
2     |  [8400/21305]	|| 0.064 | (0.616)	|| 10.0715 | (9.7723)	|| 0.0000   |   (0.0162)	||
2     |  [8410/21305]	|| 0.057 | (0.616)	|| 8.9470 | (9.7720)	|| 0.0000   |   (0.0162)	||
2     |  [8420/21305]	|| 0.057 | (0.616)	|| 8.3044 | (9.7709)	|| 0.0467   |   (0.0162)	||
2     |  [8430/21305]	|| 0.052 | (0.616)	|| 9.5341 | (9.7708)	|| 0.0000   |   (0.0162)	||
